station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
BDL,12/25/2018 21:55,-72.6825,41.9381,,,,300,6,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260255Z AUTO 30006KT 10SM CLR M04/M10 A3031 RMK T10401100 MADISHF
BDL,12/25/2018 22:00,-72.6825,41.9381,,,,300,6,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260300Z AUTO 30006KT 10SM CLR M04/M10 A3031 RMK T10401100 MADISHF
BDL,12/25/2018 22:05,-72.6825,41.9381,,,,300,7,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260305Z AUTO 30007KT 10SM CLR M04/M10 A3031 RMK T10401100 MADISHF
BDL,12/25/2018 22:10,-72.6825,41.9381,,,,300,6,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260310Z AUTO 30006KT 10SM CLR M04/M10 A3031 RMK T10401100 MADISHF
BDL,12/25/2018 22:15,-72.6825,41.9381,,,,300,5,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260315Z AUTO 30005KT 10SM CLR M04/M10 A3031 RMK T10401100 MADISHF
BDL,12/25/2018 22:20,-72.6825,41.9381,,,,300,4,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260320Z AUTO 30004KT 10SM CLR M04/M10 A3031 RMK T10401100 MADISHF
BDL,12/25/2018 22:25,-72.6825,41.9381,,,,310,5,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260325Z AUTO 31005KT 10SM CLR M04/M10 A3031 RMK T10401100 MADISHF
BDL,12/25/2018 22:30,-72.6825,41.9381,,,,310,4,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260330Z AUTO 31004KT 10SM CLR M04/M10 A3031 RMK T10401100 MADISHF
BDL,12/25/2018 22:35,-72.6825,41.9381,,,,300,5,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260335Z AUTO 30005KT 10SM CLR M03/M10 A3031 RMK T10301100 MADISHF
BDL,12/25/2018 22:40,-72.6825,41.9381,,,,310,5,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260340Z AUTO 31005KT 10SM CLR M04/M10 A3031 RMK T10401100 MADISHF
BDL,12/25/2018 22:45,-72.6825,41.9381,,,,310,4,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260345Z AUTO 31004KT 10SM CLR M04/M09 A3031 RMK T10401090 MADISHF
BDL,12/25/2018 22:50,-72.6825,41.9381,,,,310,5,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260350Z AUTO 31005KT 10SM CLR M04/M09 A3031 RMK T10401090 MADISHF
BDL,12/25/2018 22:51,-72.6825,41.9381,25,15.1,65.58,310,5,0,30.31,1026.7,10,,FEW,,,,23000,,,,,,,,,,,18.08,KBDL 260351Z 31005KT 10SM FEW230 M04/M09 A3031 RMK AO2 SLP267 T10391094
BDL,12/25/2018 22:55,-72.6825,41.9381,,,,300,4,,30.31,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260355Z AUTO 30004KT 10SM CLR M04/M09 A3030 RMK T10401090 MADISHF
BDL,12/25/2018 23:00,-72.6825,41.9381,,,,300,4,,30.31,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260400Z AUTO 30004KT 10SM CLR M04/M09 A3030 RMK T10401090 MADISHF
BDL,12/25/2018 23:05,-72.6825,41.9381,,,,300,4,,30.31,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260405Z AUTO 30004KT 10SM CLR M04/M09 A3030 RMK T10401090 MADISHF
BDL,12/25/2018 23:10,-72.6825,41.9381,,,,290,5,,30.31,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260410Z AUTO 29005KT 10SM CLR M04/M09 A3030 RMK T10401090 MADISHF
BDL,12/25/2018 23:15,-72.6825,41.9381,,,,290,4,,30.31,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260415Z AUTO 29004KT 10SM CLR M04/M09 A3030 RMK T10401090 MADISHF
BDL,12/25/2018 23:20,-72.6825,41.9381,,,,290,4,,30.31,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260420Z AUTO 29004KT 10SM CLR M04/M09 A3030 RMK T10401090 MADISHF
BDL,12/25/2018 23:25,-72.6825,41.9381,,,,310,3,,30.31,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260425Z AUTO 31003KT 10SM CLR M04/M09 A3030 RMK T10401090 MADISHF
BDL,12/25/2018 23:30,-72.6825,41.9381,,,,320,4,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260430Z AUTO 32004KT 10SM CLR M04/M09 A3031 RMK T10401090 MADISHF
BDL,12/25/2018 23:35,-72.6825,41.9381,,,,320,3,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260435Z AUTO 32003KT 10SM CLR M04/M09 A3031 RMK T10401090 MADISHF
BDL,12/25/2018 23:40,-72.6825,41.9381,,,,0,0,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260440Z AUTO 00000KT 10SM CLR M03/M09 A3031 RMK T10301090 MADISHF
BDL,12/25/2018 23:45,-72.6825,41.9381,,,,0,0,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260445Z AUTO 00000KT 10SM CLR M04/M09 A3031 RMK T10401090 MADISHF
BDL,12/25/2018 23:50,-72.6825,41.9381,,,,0,0,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260450Z AUTO 00000KT 10SM CLR M03/M09 A3031 RMK T10301090 MADISHF
BDL,12/25/2018 23:51,-72.6825,41.9381,26.1,15.1,62.65,0,0,0,30.32,1026.9,10,,FEW,,,,25000,,,,,,,,,,,26.1,KBDL 260451Z 00000KT 10SM FEW250 M03/M09 A3032 RMK AO2 SLP269 T10331094 400331044
BDL,12/25/2018 23:55,-72.6825,41.9381,,,,0,0,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260455Z AUTO 00000KT 10SM CLR M03/M09 A3031 RMK T10301090 MADISHF
BDL,12/26/2018 0:00,-72.6825,41.9381,,,,0,0,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260500Z AUTO 00000KT 10SM CLR M03/M09 A3031 RMK T10301090 MADISHF
BDL,12/26/2018 0:05,-72.6825,41.9381,,,,0,0,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260505Z AUTO 00000KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
BDL,12/26/2018 0:10,-72.6825,41.9381,,,,320,4,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260510Z AUTO 32004KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
BDL,12/26/2018 0:15,-72.6825,41.9381,,,,310,3,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260515Z AUTO 31003KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
BDL,12/26/2018 0:20,-72.6825,41.9381,,,,320,5,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260520Z AUTO 32005KT 10SM CLR M03/M09 A3031 RMK T10301090 MADISHF
BDL,12/26/2018 0:25,-72.6825,41.9381,,,,310,3,,30.32,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260525Z AUTO 31003KT 10SM CLR M04/M09 A3031 RMK T10401090 MADISHF
BDL,12/26/2018 0:30,-72.6825,41.9381,,,,330,4,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260530Z AUTO 33004KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
BDL,12/26/2018 0:35,-72.6825,41.9381,,,,310,4,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260535Z AUTO 31004KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
BDL,12/26/2018 0:40,-72.6825,41.9381,,,,0,0,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260540Z AUTO 00000KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
BDL,12/26/2018 0:45,-72.6825,41.9381,,,,310,3,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260545Z AUTO 31003KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
BDL,12/26/2018 0:50,-72.6825,41.9381,,,,300,3,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260550Z AUTO 30003KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
BDL,12/26/2018 0:51,-72.6825,41.9381,25,15.1,65.58,300,3,0,30.33,1027.2,10,,FEW,FEW,,,18000,25000,,,,,,,,,,20.69,KBDL 260551Z 30003KT 10SM FEW180 FEW250 M04/M09 A3033 RMK AO2 SLP272 T10391094 11017 21044 53005
BDL,12/26/2018 0:55,-72.6825,41.9381,,,,0,0,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260555Z AUTO 00000KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
BDL,12/26/2018 1:00,-72.6825,41.9381,,,,300,3,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260600Z AUTO 30003KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
BDL,12/26/2018 1:05,-72.6825,41.9381,,,,0,0,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260605Z AUTO 00000KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
BDL,12/26/2018 1:10,-72.6825,41.9381,,,,0,0,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260610Z AUTO 00000KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
BDL,12/26/2018 1:15,-72.6825,41.9381,,,,290,5,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260615Z AUTO 29005KT 10SM CLR M04/M10 A3032 RMK T10401100 MADISHF
BDL,12/26/2018 1:20,-72.6825,41.9381,,,,270,5,,30.33,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260620Z AUTO 27005KT 10SM CLR M04/M10 A3032 RMK T10401100 MADISHF
BDL,12/26/2018 1:25,-72.6825,41.9381,,,,290,5,,30.34,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260625Z AUTO 29005KT 10SM CLR M04/M10 A3034 RMK T10401100 MADISHF
BDL,12/26/2018 1:30,-72.6825,41.9381,,,,270,4,,30.34,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260630Z AUTO 27004KT 10SM CLR M04/M10 A3034 RMK T10401100 MADISHF
BDL,12/26/2018 1:35,-72.6825,41.9381,,,,280,5,,30.34,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260635Z AUTO 28005KT 10SM CLR M04/M10 A3034 RMK T10401100 MADISHF
BDL,12/26/2018 1:40,-72.6825,41.9381,,,,280,6,,30.34,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260640Z AUTO 28006KT 10SM CLR M04/M10 A3034 RMK T10401100 MADISHF
BDL,12/26/2018 1:45,-72.6825,41.9381,,,,280,6,,30.34,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260645Z AUTO 28006KT 10SM CLR M04/M09 A3034 RMK T10401090 MADISHF
BDL,12/26/2018 1:50,-72.6825,41.9381,,,,280,8,,30.35,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260650Z AUTO 28008KT 10SM CLR M04/M09 A3035 RMK T10401090 MADISHF
BDL,12/26/2018 1:51,-72.6825,41.9381,25,15.1,65.58,280,7,0,30.35,1027.8,10,,FEW,,,,18000,,,,,,,,,,,16.25,KBDL 260651Z 28007KT 10SM FEW180 M04/M09 A3035 RMK AO2 SLP278 T10391094
BDL,12/26/2018 1:55,-72.6825,41.9381,,,,280,8,,30.35,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260655Z AUTO 28008KT 10SM CLR A3035 RMK T1040 MADISHF
BDL,12/26/2018 2:00,-72.6825,41.9381,,,,280,7,,30.35,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260700Z AUTO 28007KT 10SM CLR M04/M10 A3035 RMK T10401100 MADISHF
BDL,12/26/2018 2:05,-72.6825,41.9381,,,,300,7,,30.35,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260705Z AUTO 30007KT 10SM CLR M04/M10 A3035 RMK T10401100 MADISHF
BDL,12/26/2018 2:10,-72.6825,41.9381,,,,270,5,,30.35,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260710Z AUTO 27005KT 10SM CLR M04/M10 A3035 RMK T10401100 MADISHF
BDL,12/26/2018 2:15,-72.6825,41.9381,,,,280,4,,30.35,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260715Z AUTO 28004KT 10SM CLR M04/M11 A3035 RMK T10401110 MADISHF
BDL,12/26/2018 2:20,-72.6825,41.9381,,,,0,0,,30.35,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260720Z AUTO 00000KT 10SM CLR M04/M11 A3035 RMK T10401110 MADISHF
BDL,12/26/2018 2:25,-72.6825,41.9381,,,,290,3,,30.35,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260725Z AUTO 29003KT 10SM CLR M04/M11 A3035 RMK T10401110 MADISHF
BDL,12/26/2018 2:30,-72.6825,41.9381,,,,280,3,,30.35,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260730Z AUTO 28003KT 10SM CLR M04/M11 A3035 RMK T10401110 MADISHF
BDL,12/26/2018 2:35,-72.6825,41.9381,,,,300,3,,30.35,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260735Z AUTO 30003KT 10SM CLR M04/M11 A3035 RMK T10401110 MADISHF
BDL,12/26/2018 2:40,-72.6825,41.9381,,,,290,4,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260740Z AUTO 29004KT 10SM CLR M04/M11 A3036 RMK T10401110 MADISHF
BDL,12/26/2018 2:45,-72.6825,41.9381,,,,290,6,,30.35,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260745Z AUTO 29006KT 10SM CLR M05/M11 A3035 RMK T10501110 MADISHF
BDL,12/26/2018 2:50,-72.6825,41.9381,,,,290,7,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260750Z AUTO 29007KT 10SM CLR M05/M11 A3036 RMK T10501110 MADISHF
BDL,12/26/2018 2:51,-72.6825,41.9381,23,12.9,64.75,290,7,0,30.36,1028.1,10,,CLR,,,,,,,,,,,,,,,13.81,KBDL 260751Z 29007KT 10SM CLR M05/M11 A3036 RMK AO2 SLP281 T10501106
BDL,12/26/2018 2:55,-72.6825,41.9381,,,,290,8,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260755Z AUTO 29008KT 10SM CLR M05/M11 A3036 RMK T10501110 MADISHF
BDL,12/26/2018 3:00,-72.6825,41.9381,,,,290,9,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260800Z AUTO 29009KT 10SM CLR M05/M11 A3036 RMK T10501110 MADISHF
BDL,12/26/2018 3:05,-72.6825,41.9381,,,,290,10,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260805Z AUTO 29010KT 10SM CLR M05/M11 A3036 RMK T10501110 MADISHF
BDL,12/26/2018 3:10,-72.6825,41.9381,,,,290,9,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260810Z AUTO 29009KT 10SM CLR M04/M11 A3036 RMK T10401110 MADISHF
BDL,12/26/2018 3:15,-72.6825,41.9381,,,,300,9,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260815Z AUTO 30009KT 10SM CLR M05/M11 A3036 RMK T10501110 MADISHF
BDL,12/26/2018 3:20,-72.6825,41.9381,,,,290,8,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260820Z AUTO 29008KT 10SM CLR M05/M11 A3036 RMK T10501110 MADISHF
BDL,12/26/2018 3:30,-72.6825,41.9381,,,,290,8,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260830Z AUTO 29008KT 10SM CLR M05/M11 A3036 RMK T10501110 MADISHF
BDL,12/26/2018 3:40,-72.6825,41.9381,,,,310,7,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260840Z AUTO 31007KT 10SM CLR M05/M11 A3036 RMK T10501110 MADISHF
BDL,12/26/2018 3:51,-72.6825,41.9381,23,10.9,59.26,300,5,0,30.35,1028,10,,CLR,,,,,,,,,,,,,,,15.71,KBDL 260851Z 30005KT 10SM CLR M05/M12 A3035 RMK AO2 SLP280 T10501117 50008
BDL,12/26/2018 3:55,-72.6825,41.9381,,,,300,6,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260855Z AUTO 30006KT 10SM CLR M06/M12 A3036 RMK T10601120 MADISHF
BDL,12/26/2018 4:00,-72.6825,41.9381,,,,290,7,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260900Z AUTO 29007KT 10SM CLR M06/M12 A3036 RMK T10601120 MADISHF
BDL,12/26/2018 4:05,-72.6825,41.9381,,,,290,7,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260905Z AUTO 29007KT 10SM CLR M05/M12 A3036 RMK T10501120 MADISHF
BDL,12/26/2018 4:10,-72.6825,41.9381,,,,290,6,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260910Z AUTO 29006KT 10SM CLR M05/M12 A3036 RMK T10501120 MADISHF
BDL,12/26/2018 4:25,-72.6825,41.9381,,,,290,5,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260925Z AUTO 29005KT 10SM CLR M06/M12 A3036 RMK T10601120 MADISHF
BDL,12/26/2018 4:30,-72.6825,41.9381,,,,290,5,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260930Z AUTO 29005KT 10SM CLR M06/M12 A3036 RMK T10601120 MADISHF
BDL,12/26/2018 4:40,-72.6825,41.9381,,,,290,5,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260940Z AUTO 29005KT 10SM CLR M06/M12 A3036 RMK T10601120 MADISHF
BDL,12/26/2018 4:45,-72.6825,41.9381,,,,290,6,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260945Z AUTO 29006KT 10SM CLR M06/M13 A3036 RMK T10601130 MADISHF
BDL,12/26/2018 4:50,-72.6825,41.9381,,,,300,6,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260950Z AUTO 30006KT 10SM CLR M06/M13 A3036 RMK T10601130 MADISHF
BDL,12/26/2018 4:51,-72.6825,41.9381,21,10,61.95,300,6,0,30.36,1028.4,10,,CLR,,,,,,,,,,,,,,,12.28,KBDL 260951Z 30006KT 10SM CLR M06/M12 A3036 RMK AO2 SLP284 T10611122
BDL,12/26/2018 4:55,-72.6825,41.9381,,,,300,5,,30.36,,10,,CLR,,,,,,,,,,,,,,,,KBDL 260955Z AUTO 30005KT 10SM CLR M06/M12 A3036 RMK T10601120 MADISHF
BDL,12/26/2018 5:00,-72.6825,41.9381,,,,310,5,,30.37,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261000Z AUTO 31005KT 10SM CLR M06/M12 A3037 RMK T10601120 MADISHF
BDL,12/26/2018 5:05,-72.6825,41.9381,,,,300,6,,30.37,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261005Z AUTO 30006KT 10SM CLR M07/M12 A3037 RMK T10701120 MADISHF
BDL,12/26/2018 5:10,-72.6825,41.9381,,,,300,7,,30.37,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261010Z AUTO 30007KT 10SM CLR M07/M13 A3037 RMK T10701130 MADISHF
BDL,12/26/2018 5:15,-72.6825,41.9381,,,,290,7,,30.38,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261015Z AUTO 29007KT 10SM CLR M06/M13 A3037 RMK T10601130 MADISHF
BDL,12/26/2018 5:20,-72.6825,41.9381,,,,290,7,,30.38,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261020Z AUTO 29007KT 10SM CLR M06/M13 A3037 RMK T10601130 MADISHF
BDL,12/26/2018 5:25,-72.6825,41.9381,,,,280,7,,30.38,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261025Z AUTO 28007KT 10SM CLR M06/M13 A3037 RMK T10601130 MADISHF
BDL,12/26/2018 5:30,-72.6825,41.9381,,,,290,7,,30.38,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261030Z AUTO 29007KT 10SM CLR M06/M13 A3037 RMK T10601130 MADISHF
BDL,12/26/2018 5:35,-72.6825,41.9381,,,,290,7,,30.39,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261035Z AUTO 29007KT 10SM CLR M05/M14 A3038 RMK T10501140 MADISHF
BDL,12/26/2018 5:40,-72.6825,41.9381,,,,280,6,,30.39,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261040Z AUTO 28006KT 10SM CLR M05/M14 A3038 RMK T10501140 MADISHF
BDL,12/26/2018 5:45,-72.6825,41.9381,,,,290,6,,30.39,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261045Z AUTO 29006KT 10SM CLR M06/M14 A3038 RMK T10601140 MADISHF
BDL,12/26/2018 5:50,-72.6825,41.9381,,,,290,6,,30.39,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261050Z AUTO 29006KT 10SM CLR M06/M14 A3038 RMK T10601140 MADISHF
BDL,12/26/2018 5:51,-72.6825,41.9381,21.9,7,52.1,290,6,0,30.39,1029.5,10,,CLR,,,,,,,,,,,,,,,13.37,KBDL 261051Z 29006KT 10SM CLR M06/M14 A3039 RMK AO2 SLP295 T10561139
BDL,12/26/2018 5:55,-72.6825,41.9381,,,,290,5,,30.39,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261055Z AUTO 29005KT 10SM CLR M06/M14 A3038 RMK T10601140 MADISHF
BDL,12/26/2018 6:00,-72.6825,41.9381,,,,290,5,,30.39,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261100Z AUTO 29005KT 10SM CLR M06/M14 A3038 RMK T10601140 MADISHF
BDL,12/26/2018 6:05,-72.6825,41.9381,,,,290,6,,30.4,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261105Z AUTO 29006KT 10SM CLR M06/M14 A3039 RMK T10601140 MADISHF
BDL,12/26/2018 6:10,-72.6825,41.9381,,,,290,5,,30.4,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261110Z AUTO 29005KT 10SM CLR M06/M14 A3039 RMK T10601140 MADISHF
BDL,12/26/2018 6:15,-72.6825,41.9381,,,,320,4,,30.4,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261115Z AUTO 32004KT 10SM CLR M06/M14 A3039 RMK T10601140 MADISHF
BDL,12/26/2018 6:20,-72.6825,41.9381,,,,320,4,,30.4,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261120Z AUTO 32004KT 10SM CLR M05/M14 A3039 RMK T10501140 VRB04KT  MADISHF
BDL,12/26/2018 6:25,-72.6825,41.9381,,,,320,3,,30.41,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261125Z AUTO 32003KT 10SM CLR M05/M15 A3040 RMK T10501150 MADISHF
BDL,12/26/2018 6:30,-72.6825,41.9381,,,,320,5,,30.41,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261130Z AUTO 32005KT 10SM CLR M05/M14 A3040 RMK T10501140 MADISHF
BDL,12/26/2018 6:35,-72.6825,41.9381,,,,320,5,,30.41,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261135Z AUTO 32005KT 10SM CLR M06/M14 A3040 RMK T10601140 MADISHF
BDL,12/26/2018 6:40,-72.6825,41.9381,,,,320,6,,30.41,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261140Z AUTO 32006KT 10SM CLR M05/M14 A3040 RMK T10501140 MADISHF
BDL,12/26/2018 6:45,-72.6825,41.9381,,,,310,7,,30.41,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261145Z AUTO 31007KT 10SM CLR M05/M14 A3040 RMK T10501140 MADISHF
BDL,12/26/2018 6:50,-72.6825,41.9381,,,,300,7,,30.41,,10,,FEW,,,,5500,,,,,,,,,,,,KBDL 261150Z AUTO 30007KT 10SM FEW055 M06/M14 A3040 RMK T10601140 MADISHF
BDL,12/26/2018 6:51,-72.6825,41.9381,21.9,7,52.1,300,8,0,30.41,1030.1,10,,FEW,,,,5500,,,,,,,,,,,11.67,KBDL 261151Z 30008KT 10SM FEW055 M06/M14 A3041 RMK AO2 SLP301 T10561139 11039 21067 53019
BDL,12/26/2018 6:55,-72.6825,41.9381,,,,300,8,,30.41,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261155Z AUTO 30008KT 10SM CLR M06/M14 A3040 RMK T10601140 MADISHF
BDL,12/26/2018 7:00,-72.6825,41.9381,,,,300,8,,30.41,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261200Z AUTO 30008KT 10SM CLR M06/M14 A3040 RMK T10601140 MADISHF
BDL,12/26/2018 7:05,-72.6825,41.9381,,,,300,8,,30.42,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261205Z AUTO 30008KT 10SM CLR M06/M14 A3042 RMK T10601140 MADISHF
BDL,12/26/2018 7:10,-72.6825,41.9381,,,,290,8,,30.42,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261210Z AUTO 29008KT 10SM CLR M06/M14 A3042 RMK T10601140 MADISHF
BDL,12/26/2018 7:15,-72.6825,41.9381,,,,290,9,,30.42,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261215Z AUTO 29009KT 10SM CLR M05/M14 A3042 RMK T10501140 MADISHF
BDL,12/26/2018 7:20,-72.6825,41.9381,,,,290,10,,30.42,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261220Z AUTO 29010KT 10SM CLR M05/M13 A3042 RMK T10501130 MADISHF
BDL,12/26/2018 7:25,-72.6825,41.9381,,,,,11,,30.43,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261225Z AUTO ///11KT 10SM CLR M05/M13 A3043 RMK T10501130 MADISHF
BDL,12/26/2018 7:30,-72.6825,41.9381,,,,290,10,,30.43,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261230Z AUTO 29010KT 10SM CLR M05/M13 A3043 RMK T10501130 MADISHF
BDL,12/26/2018 7:35,-72.6825,41.9381,,,,290,10,,30.43,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261235Z AUTO 29010KT 10SM CLR M05/M13 A3043 RMK T10501130 MADISHF
BDL,12/26/2018 7:40,-72.6825,41.9381,,,,290,9,,30.43,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261240Z AUTO 29009KT 10SM CLR M05/M13 A3043 RMK T10501130 MADISHF
BDL,12/26/2018 7:45,-72.6825,41.9381,,,,290,9,,30.43,,10,,CLR,,,,,,,,,,,,,,,,KBDL 261245Z AUTO 29009KT 10SM CLR M05/M13 A3043 RMK T10501130 MADISHF
BDL,12/26/2018 7:50,-72.6825,41.9381,,,,290,9,,30.44,,10,,FEW,,,,5500,,,,,,,,,,,,KBDL 261250Z AUTO 29009KT 10SM FEW055 M04/M13 A3044 RMK T10401130 MADISHF
BDL,12/26/2018 7:51,-72.6825,41.9381,25,9,50.07,290,8,0,30.44,1030.9,10,,FEW,,,,5500,,,,,,,,,,,15.49,KBDL 261251Z 29008KT 10SM FEW055 M04/M13 A3044 RMK AO2 SLP309 T10391128
